state/prov,F/M,location_code,location_type,name,latitude,longitude,psc_basin,psc_region,description,rmpc_region,rmpc_basin,Rec area-W,Rec area.Shelton,Rec area.Shelton2,Rec area.Shelton3,Rec.area.Sullaway.Shelton
2,M,2MS24P020CUDL PT 05,,JFSPT CUDL PT (20-5),,,,,,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS24P020DONA IS 05,,JFSPT DONA IS (20-5),,,,,,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS24P020KELP BD 05,,JFSPT KELP BD (20-5),,,,,,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS24P020LOGA CR 01,,JFSPT LOGA CR (20-1),,,,,,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS24P020OBRI PT 05,,JFSPT OBRI PT (20-5),,,,,,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS24P020OTTE PT 05,,JFSPT OTTE PT (20-5),,,,,,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS24P020OWEN PT 01,,JFSPT OWEN PT (20-1),,,,,,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS24P020POSS PT 05,,JFSPT POSS PT (20-5),,,,,,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS24P020PR RENF 01,,JFSPT PR RENF (20-1),,,,,,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS24P020PT N PT 04,,JFSPT PT N PT (20-4),,,,,,,,,SGEO,SGEO,SGEO,SGEO
2,M,2MS24P020SCRE IS 05,,JFSPT SCRE IS (20-5),,,,,,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS24P020SHER PT 04,,JFSPT SHER PT (20-4),,,,,,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS24P020SN J PR 01,,JFSPT SN J PR (20-1),,,,,,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS24P020SN J PT 03,,JFSPT SN J PT (20-3),,,,,,,,,SGEO,SGEO,SGEO,SGEO
2,M,2MS24P020SOOK BF 07,,JFSPT SOOK BF (20-7),,,,,,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS24P020SOOK HA 06,,JFSPT SOOK HA (20-6),,,,,,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS24P020SOOKE   07,,JFSPT SOOKE (20-7),,,,,,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS24P020TRAP SH 05,,JFSPT TRAP SH (20-5),,,,,,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS24P020TWENTY,,JFSPT TWENTY (P020),,,,,,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS24P020WHIR BY 05,,JFSPT WHIR BY (20-5),,,,,,,,SGEO,SGEO,SGEO,SGEO,SGEO
2,M,2MS27021,1,WSPT         S/A 021,,,,,WSPT            STAT AREA: 021 UNKNOWN LOCATION,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27021 BONI PT,1,WSPT         BONI PT,48.5833,-124.7166,,,WSPT            STAT AREA: 021 BONILLA POINT       021,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27021 BONI PT 01,1,WSPT  BONI PT,48.5833,-124.7166,,,WSPT            STAT AREA: 021 BONILLA POINT       021,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27021 HOLE PT,1,WSPT         HOLE PT,48.6833,-124.9166,,,WSPT            STAT AREA: 021 HOLE POINT          021,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27021 NITI BR,1,WSPT         NITI BR,48.6666,-124.85,,,WSPT            STAT AREA: 021 NITINAT BAR         021,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27021 NITINAT,1,WSPT         NITINAT,48.65,-124.85,,,WSPT            STAT AREA: 021 NITINAT             021,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27021 SWIF BK,1,WSPT         SWIF BK,48.55,-125,,,WSPT            STAT AREA: 021 SWIFTSURE BANK      021,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27021 SWIF BK 02,1,WSPT  SWIF BK,48.55,-125,,,WSPT            STAT AREA: 021 SWIFTSURE BANK      021,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27021 TWONE,1,WSPT         TWONE,0,0,,,"WSPT            STAT AREA: 021 UNKNOWN PFMA 21, 121021",,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27021 TWONEI,1,WSPT  TWONEI,NA,NA,,,WSPT            STAT AREA: 021 UNKNOWN PFMA 21     021,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27021 TWONEO,1,WSPT  TWONEO,NA,NA,,,WSPT            STAT AREA: 021 UNKNOWN PFMA 121    021,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27022 NITI LK,1,WSPT         NITI LK,48.75,-124.75,,,WSPT            STAT AREA: 022 NITINAT LAKE        022,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27022 NITI RV,1,WSPT         NITI RV,48.6666,-124.85,,,WSPT            STAT AREA: 022 NITINAT RIVER       022,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27023,1,WSPT         S/A 023,,,,,WSPT            STAT AREA: 023 UNKNOWN LOCATION,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27023 123 - 1 01,,,,,,,,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27023 AMPH BO 03,1,WSPT  AMPH BO,48.8774,-125.5229,,,WSPT            STAT AREA: 023 AMPHITRITE BANK PFMA023,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27023 BROK GO 03,1,WSPT  BROK GO,NA,NA,,,WSPT            STAT AREA: 023 BROKEN GROUP PFMA 12023,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27023 CP BEAO 01,1,WSPT  CP BEAO,NA,NA,,,WSPT            STAT AREA: 023 CAPE BEALE PFMA 123 023,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27023 DIPL IO 03,1,WSPT  DIPL IO,NA,NA,,,WSPT            STAT AREA: 023 DIPLOCK ISLAND PFMA 023,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27023 IMPE CH 07,,,,,,,,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27023 KNGE IO 03,1,WSPT  KNGE IO,NA,NA,,,WSPT            STAT AREA: 023 EDWARD KING IS. PFMA023,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27023 MARA RO 03,1,WSPT  MARA RO,NA,NA,,,WSPT            STAT AREA: 023 MARA ROCK PFMA 123  023,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27023 SAIL RO 03,1,WSPT  SAIL RO,NA,NA,,,WSPT            STAT AREA: 023 SAIL ROCK PFMA 123  023,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27023 SARG BK,1,WSPT         SARG BK,48.9166,-125.4333,,,WSPT            STAT AREA: 023 SARGISON BANK       023,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27023 SARG BK 11,1,WSPT  SARG BK,48.9166,-125.4333,,,WSPT            STAT AREA: 023 SARGISON BANK       023,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27023 SEAB RK,1,WSPT         SEAB RK,48.75,-125.15,,,WSPT            STAT AREA: 023 SEABIRD ROCKS       023,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27023 SEAB RK 01,1,WSPT  SEAB RK,48.75,-125.15,,,WSPT            STAT AREA: 023 SEABIRD ROCKS       023,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27023 SPRO BY,1,WSPT         SPRO BY,48.9,-125.0833,,,WSPT            STAT AREA: 023 SPROAT BAY          023,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27023 SPRO BY 04,1,WSPT  SPRO BY,48.9,-125.0833,,,WSPT            STAT AREA: 023 SPROAT BAY          023,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27023 SWAL RO,1,WSPT  SWAL RO,NA,NA,,,WSPT            STAT AREA: 023 SWALE ROCK PFMA 123 023,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27023 SWAL RU,1,WSPT  SWAL RU,NA,NA,,,"WSPT            STAT AREA: 023 SWALE ROCK UNKN 23, 023",,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27023 TURT HO 03,1,WSPT  TURT HO,48.8429,-125.4573,,,WSPT            STAT AREA: 023 TURTLE HEAD PFMA 123023,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27023 UCLUELU,1,WSPT  UCLUELU,NA,NA,,,"WSPT            STAT AREA: 023 UCLUELET UNKN 23, 12023",,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27023 WREC BY,1,WSPT         WREC BY,48.9833,-125.6166,,,WSPT            STAT AREA: 023 WRECK BAY           023,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27023 WREC BY 05,1,WSPT  WREC BY,48.9833,-125.6166,,,WSPT            STAT AREA: 023 WRECK BAY           023,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024,1,WSPT         S/A 024,,,,,WSPT            STAT AREA: 024 UNKNOWN LOCATION,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 BART IS,1,WSPT         BART IS,49.2166,-126.0833,,,WSPT            STAT AREA: 024 BARTLETT ISLAND     024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 BART IS 06,1,WSPT  BART IS,49.2166,-126.0833,,,WSPT            STAT AREA: 024 BARTLETT ISLAND     024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 BELC PT,1,WSPT         BELC PT,49.4166,-126.0666,,,WSPT            STAT AREA: 024 BELCHER POINT       024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 BELC PT 13,1,WSPT  BELC PT,49.4166,-126.0666,,,WSPT            STAT AREA: 024 BELCHER POINT       024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 BLUN IS,1,WSPT         BLUN IS,49.1833,-126.05,,,WSPT            STAT AREA: 024 BLUNDEN ISLAND      024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 BLUN IS 08,1,WSPT  BLUN IS,49.1833,-126.05,,,WSPT            STAT AREA: 024 BLUNDEN ISLAND      024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 BLUN SO 03,1,WSPT  BLUN SO,NA,NA,,,WSPT            STAT AREA: 024 BLUNDEN ISLAND PFMA 024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 BOX IS,1,WSPT         BOX IS,49.0666,-125.7833,,,WSPT            STAT AREA: 024 BOX ISLAND          024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 BOX IS  08,1,WSPT  BOX IS,49.0666,-125.7833,,,WSPT            STAT AREA: 024 BOX ISLAND          024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 BRAB CH,1,WSPT         BRAB CH,49.2,-126.0833,,,WSPT            STAT AREA: 024 BRABANT CHANNEL     024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 BRAB CH 06,1,WSPT  BRAB CH,49.2,-126.0833,,,WSPT            STAT AREA: 024 BRABANT CHANNEL     024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 BROW PS,1,WSPT         BROW PS,49.1666,-125.8333,,,WSPT            STAT AREA: 024 BROWNING PASSAGE    024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 BROW PS 09,1,WSPT  BROW PS,49.1666,-125.8333,,,WSPT            STAT AREA: 024 BROWNING PASSAGE    024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 BURG IT,1,WSPT         BURG IT,49.2166,-126.0333,,,WSPT            STAT AREA: 024 BURGESS ISLET       024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 BURG IT 06,1,WSPT  BURG IT,49.2166,-126.0333,,,WSPT            STAT AREA: 024 BURGESS ISLET       024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 CATFACE,1,WSPT         CATFACE,49.2666,-125.9666,,,WSPT            STAT AREA: 024 CATFACE             024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 CATFACE 07,1,WSPT  CATFACE,49.2666,-125.9666,,,WSPT            STAT AREA: 024 CATFACE             024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 CHETARP,1,WSPT         CHETARP,49.25,-126,,,WSPT            STAT AREA: 024 CHETARPE            024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 CHETARP 06,1,WSPT  CHETARP,49.25,-126,,,WSPT            STAT AREA: 024 CHETARPE            024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 CLEL IO 03,1,WSPT  CLEL IO,NA,NA,,,WSPT            STAT AREA: 024 CLELAND ISLAND PFMA 024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 CLEL IS,1,WSPT         CLEL IS,49.1666,-126.0833,,,WSPT            STAT AREA: 024 CLELAND ISLAND      024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 CLEL IS 06,1,WSPT  CLEL IS,49.1666,-126.0833,,,WSPT            STAT AREA: 024 CLELAND ISLAND      024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 CLFF PO 03,1,WSPT  CLFF PO,NA,NA,,,WSPT            STAT AREA: 024 CLIFFORD POINT PFMA 024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 CLFF PT,1,WSPT         CLFF PT,49.2833,-126.0333,,,WSPT            STAT AREA: 024 CLIFFORD POINT      024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 CLFF PT 04,1,WSPT  CLFF PT,49.2833,-126.0333,,,WSPT            STAT AREA: 024 CLIFFORD POINT      024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 COX BY,1,WSPT         COX BY,49.1,-125.8833,,,WSPT            STAT AREA: 024 COX BAY             024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 COX BY  08,1,WSPT  COX BY,49.1,-125.8833,,,WSPT            STAT AREA: 024 COX BAY             024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 COX PT,1,WSPT         COX PT,49.1,-125.8833,,,WSPT            STAT AREA: 024 COX POINT           024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 COX PT  08,1,WSPT  COX PT,49.1,-125.8833,,,WSPT            STAT AREA: 024 COX POINT           024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 FCHA CH,1,WSPT         FCHA CH,49.1666,-125.95,,,WSPT            STAT AREA: 024 FATHER CHARLES CHAN.024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 FCHA CH 06,1,WSPT  FCHA CH,49.1666,-125.95,,,WSPT            STAT AREA: 024 FATHER CHARLES CHAN.024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 FLOR BY,1,WSPT         FLOR BY,48.9833,-125.65,,,WSPT            STAT AREA: 024 FLORENCIA BAY       024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 FLOR BY 01,1,WSPT  FLOR BY,48.9833,-125.65,,,WSPT            STAT AREA: 024 FLORENCIA BAY       024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 FLOR IS,1,WSPT         FLOR IS,49.3333,-126.1666,,,WSPT            STAT AREA: 024 FLORES ISLAND       024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 FLOR IS 04,1,WSPT  FLOR IS,49.3333,-126.1666,,,WSPT            STAT AREA: 024 FLORES ISLAND       024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 FLRC IT,1,WSPT         FLRC IT,48.9833,-125.65,,,WSPT            STAT AREA: 024 FLORENCIA ISLET     024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 FLRC IT 01,1,WSPT  FLRC IT,48.9833,-125.65,,,WSPT            STAT AREA: 024 FLORENCIA ISLET     024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 GOWL RK,1,WSPT         GOWL RK,49.0666,-125.85,,,WSPT            STAT AREA: 024 GOWLLAND ROCKS      024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 GOWL RK 03,1,WSPT  GOWL RK,49.0666,-125.85,,,WSPT            STAT AREA: 024 GOWLLAND ROCKS      024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 GRIC BY,1,WSPT         GRIC BY,49.0833,-125.75,,,WSPT            STAT AREA: 024 GRICE BAY           024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 GRIC BY 09,1,WSPT  GRIC BY,49.0833,-125.75,,,WSPT            STAT AREA: 024 GRICE BAY           024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 H SP CO 03,1,WSPT  H SP CO,49.3667,-126.2667,,,WSPT            STAT AREA: 024 HOT SPRINGS COVE PFM024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 HOBB IT,1,WSPT         HOBB IT,49.2,-126.0333,,,WSPT            STAT AREA: 024 HOBBS ISLET         024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 HOBB IT 06,1,WSPT  HOBB IT,49.2,-126.0333,,,WSPT            STAT AREA: 024 HOBBS ISLET         024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 HYSO BK,1,WSPT         HYSO BK,49.05,-125.8333,,,WSPT            STAT AREA: 024 HYSON BANK          024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 HYSO BK 03,1,WSPT  HYSO BK,49.05,-125.8333,,,WSPT            STAT AREA: 024 HYSON BANK          024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 KUTC IT,1,WSPT         KUTC IT,49.25,-126.0666,,,WSPT            STAT AREA: 024 KUTCOUS ISLETS      024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 KUTC IT 06,1,WSPT  KUTC IT,49.25,-126.0666,,,WSPT            STAT AREA: 024 KUTCOUS ISLETS      024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 KUTC PT,1,WSPT         KUTC PT,49.2,-126.0833,,,WSPT            STAT AREA: 024 KUTCOUS POINT       024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 KUTC PT 06,1,WSPT  KUTC PT,49.2,-126.0833,,,WSPT            STAT AREA: 024 KUTCOUS POINT       024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 LAPE BK,1,WSPT         LAPE BK,48.75,-125.9166,,,WSPT            STAT AREA: 024 LA PEROUSE BANK     124,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 LAPE BK 01,1,WSPT  LAPE BK,48.75,-125.9166,,,WSPT            STAT AREA: 024 LA PEROUSE BANK     124,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 LENN IO 03,1,WSPT  LENN IO,NA,NA,,,WSPT            STAT AREA: 024 LENNARD ISLAND      024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 LENN IS,1,WSPT         LENN IS,49.1166,-125.9166,,,WSPT            STAT AREA: 024 LENNARD ISLAND      024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 LENN IS 08,1,WSPT  LENN IS,49.1166,-125.9166,,,WSPT            STAT AREA: 024 LENNARD ISLAND      024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 LONG BE,1,WSPT         LONG BE,49,-125.75,,,WSPT            STAT AREA: 024 LONG BEACH          024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 LONG BE 06,1,WSPT  LONG BE,49,-125.75,,,WSPT            STAT AREA: 024 LONG BEACH PFMA 24  024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 LONG BE 08,1,WSPT  LONG BE,49,-125.75,,,WSPT            STAT AREA: 024 LONG BEACH          024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 LONG BO 03,1,WSPT  LONG BO,NA,NA,,,WSPT            STAT AREA: 024 LONG BEACH PFMA 124 024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 MACK BE,1,WSPT         MACK BE,49.0833,-125.8333,,,WSPT            STAT AREA: 024 MACKENZIE BEACH     024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 MACK BE 08,1,WSPT  MACK BE,49.0833,-125.8333,,,WSPT            STAT AREA: 024 MACKENZIE BEACH     024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 MATL NA,1,WSPT         MATL NA,49.2333,-125.8,,,WSPT            STAT AREA: 024 MATLSET NARROWS     024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 MATL NA 10,1,WSPT  MATL NA,49.2333,-125.8,,,WSPT            STAT AREA: 024 MATLSET NARROWS     024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 MEAR BF,1,WSPT         MEAR BF,49.1833,-125.8,,,WSPT            STAT AREA: 024 MEARES BLUFF        024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 MEAR BF 10,1,WSPT  MEAR BF,49.1833,-125.8,,,WSPT            STAT AREA: 024 MEARES BLUFF        024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 MILL CH 04,1,WSPT  MILL CH,49.3194,-126.0894,,,WSPT            STAT AREA: 024 MILLAR CHANNEL PFMA 024,,,SWVI,SWVI,SWVI,SWVI,SWVI
2,M,2MS27024 MONK IT,1,WSPT         MONK IT,49.2333,-126.0166,,,WSPT            STAT AREA: 024 MONKS ISLET         024,,,SWVI,SWVI,SWVI,SWVI,SWVI
